date,platform,spend,impressions,clicks,attributed_sales,keyword,internal_sku
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,2,4,,0.0,kto,
2026-06-07,blinkit,29.5,59,,0.0,small bowl,
2026-06-07,blinkit,1,2,,0.0,bowl small,
2026-06-07,blinkit,1.5,3,,0.0,small bal,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,6,12,,0.0,small bow,
2026-06-07,blinkit,1,2,,0.0,small bowl for,
2026-06-07,blinkit,1,2,,0.0,small bowls,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,small pot,
2026-06-07,blinkit,1,2,,0.0,smallbowl,
2026-06-07,blinkit,1.5,3,,0.0,snack bowl,
2026-06-07,blinkit,32,64,,724.0,paper bowl,
2026-06-07,blinkit,57.5,115,,99.0,bowls,
2026-06-07,blinkit,966.5,1933,,1933.0,bowl,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,7,14,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,2,4,,0.0,Others,
2026-06-07,blinkit,2.5,5,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,30,60,,0.0,boul,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,151,302,,0.0,bow,
2026-06-07,blinkit,3,6,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,6,12,,0.0,Others,
2026-06-07,blinkit,3.5,7,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,7,14,,0.0,Others,
2026-06-07,blinkit,6,12,,0.0,Others,
2026-06-07,blinkit,3.5,7,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,4.5,9,,0.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,187,374,,1908.0,disposable bowl,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,2,4,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,36,72,,0.0,Others,
2026-06-07,blinkit,124,248,,0.0,bow,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,2.5,5,,99.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,2,4,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,2.5,5,,99.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,2.5,5,,0.0,Others,
2026-06-07,blinkit,7.5,15,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,11.5,23,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,10.5,21,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,2.5,5,,0.0,Others,
2026-06-07,blinkit,6.5,13,,0.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,26,52,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,131.5,263,,0.0,disp,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,2.5,5,,0.0,Others,
2026-06-07,blinkit,3.5,7,,0.0,Others,
2026-06-07,blinkit,549.5,1099,,803.0,dispo,
2026-06-07,blinkit,57.5,115,,0.0,dispos,
2026-06-07,blinkit,153.5,307,,595.0,disposa,
2026-06-07,blinkit,17,34,,0.0,Others,
2026-06-07,blinkit,17.5,35,,0.0,Others,
2026-06-07,blinkit,349.5,699,,951.0,disposable,
2026-06-07,blinkit,15.5,31,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,3,6,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,23.5,47,,0.0,Others,
2026-06-07,blinkit,5.5,11,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,14.5,29,,99.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,12,24,,0.0,Others,
2026-06-07,blinkit,3.5,7,,0.0,Others,
2026-06-07,blinkit,2.5,5,,0.0,Others,
2026-06-07,blinkit,21.5,43,,99.0,Others,
2026-06-07,blinkit,9.5,19,,0.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,2,4,,0.0,Others,
2026-06-07,blinkit,2.5,5,,0.0,Others,
2026-06-07,blinkit,0.5,1,,169.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,4,8,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,4.5,9,,0.0,Others,
2026-06-07,blinkit,4.5,9,,0.0,Others,
2026-06-07,blinkit,3,6,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,67,134,,0.0,disposal,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,6,12,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,3.5,7,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,6.5,13,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,2.5,5,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,703.8,1472,,1486.0,paper plate,
2026-06-07,blinkit,875.1,1829,,4547.0,plates,
2026-06-07,blinkit,207.5,432,,169.0,paper plates,
2026-06-07,blinkit,195.1,405,,605.0,disposable plates,
2026-06-07,blinkit,216.7,450,,961.0,use and throw plate,
2026-06-07,blinkit,123.7,337,,792.0,dona,
2026-06-07,blinkit,229,636,,456.0,pattal,
2026-06-07,blinkit,4.1,11,,0.0,Others,
2026-06-07,blinkit,106,300,,0.0,patal,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,8.5,24,,0.0,Others,
2026-06-07,blinkit,2.9,8,,0.0,Others,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,131.6,367,,874.0,patravali,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,38.7,104,,0.0,patr,
2026-06-07,blinkit,87.1,242,,0.0,patra,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,0.4,1,,0.0,Others,
2026-06-07,blinkit,2,5,,0.0,Others,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,10.8,28,,0.0,patre,
2026-06-07,blinkit,3.3,11,,0.0,sugarcane plates,
2026-06-07,blinkit,30,100,,119.0,areca plate,
2026-06-07,blinkit,3,10,,0.0,Others,
2026-06-07,blinkit,228.6,762,,0.0,are,
2026-06-07,blinkit,9.9,33,,0.0,Others,
2026-06-07,blinkit,53.7,179,,0.0,areca,
2026-06-07,blinkit,6.6,22,,0.0,Others,
2026-06-07,blinkit,4.2,14,,0.0,Others,
2026-06-07,blinkit,3.3,11,,0.0,Others,
2026-06-07,blinkit,2.4,8,,0.0,Others,
2026-06-07,blinkit,22.8,76,,0.0,Others,
2026-06-07,blinkit,1.2,4,,0.0,Others,
2026-06-07,blinkit,3.6,12,,0.0,Others,
2026-06-07,blinkit,0.6,2,,0.0,Others,
2026-06-07,blinkit,0.3,1,,0.0,Others,
2026-06-07,blinkit,44,122,,238.0,bamboo plate,
2026-06-07,blinkit,135.3,378,,0.0,banana leaf plate,
2026-06-07,blinkit,0.4,1,,0.0,Others,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,0.4,1,,0.0,Others,
2026-06-07,blinkit,0.7,2,,0.0,Others,
2026-06-07,blinkit,0.4,1,,0.0,Others,
2026-06-07,blinkit,375.3,1071,,0.0,bana,
2026-06-07,blinkit,2.2,6,,0.0,Others,
2026-06-07,blinkit,0.4,1,,0.0,Others,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,92.1,256,,69.0,banana le,
2026-06-07,blinkit,148.5,416,,0.0,banana lea,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,394.9,1114,,99.0,banana leaf,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,0.4,1,,0.0,Others,
2026-06-07,blinkit,1.4,4,,0.0,Others,
2026-06-07,blinkit,1.9,5,,0.0,Others,
2026-06-07,blinkit,2.4,6,,0.0,Others,
2026-06-07,blinkit,2.6,7,,0.0,Others,
2026-06-07,blinkit,1.6,4,,0.0,Others,
2026-06-07,blinkit,5,14,,0.0,Others,
2026-06-07,blinkit,1.4,4,,0.0,Others,
2026-06-07,blinkit,1.5,4,,0.0,Others,
2026-06-07,blinkit,0.4,1,,0.0,Others,
2026-06-07,blinkit,8.2,22,,0.0,Others,
2026-06-07,blinkit,6,16,,0.0,Others,
2026-06-07,blinkit,3.1,8,,0.0,Others,
2026-06-07,blinkit,6.6,18,,0.0,Others,
2026-06-07,blinkit,1.2,3,,0.0,Others,
2026-06-07,blinkit,3.2,8,,0.0,Others,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,0.4,1,,0.0,Others,
2026-06-07,blinkit,2.8,8,,0.0,Others,
2026-06-07,blinkit,1.2,3,,0.0,Others,
2026-06-07,blinkit,0.4,1,,0.0,Others,
2026-06-07,blinkit,1.1,3,,0.0,Others,
2026-06-07,blinkit,1.2,3,,0.0,Others,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,3,8,,0.0,Others,
2026-06-07,blinkit,11.7,31,,0.0,Others,
2026-06-07,blinkit,9.1,24,,0.0,Others,
2026-06-07,blinkit,6.8,19,,0.0,Others,
2026-06-07,blinkit,15.1,42,,169.0,Others,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,4.3,12,,0.0,Others,
2026-06-07,blinkit,1.2,4,,0.0,bagasse plates,
2026-06-07,blinkit,214.5,715,,576.0,disp,
2026-06-07,blinkit,139.2,464,,645.0,disposa,
2026-06-07,blinkit,103.2,344,,526.0,dispos,
2026-06-07,blinkit,46.2,154,,169.0,disposabl,
2026-06-07,blinkit,501.9,1673,,1441.0,dispo,
2026-06-07,blinkit,254.4,848,,695.0,disposal,
2026-06-07,blinkit,1.2,4,,0.0,thermocol plate,
2026-06-07,blinkit,91.2,198,,0.0,steel plate,
2026-06-07,blinkit,4.6,10,,0.0,Others,
2026-06-07,blinkit,20.1,42,,0.0,Others,
2026-06-07,blinkit,241.6,528,,1251.0,plate,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,4.6,10,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,3.8,8,,0.0,Others,
2026-06-07,blinkit,0.9,2,,0.0,Others,
2026-06-07,blinkit,4.6,10,,0.0,Others,
2026-06-07,blinkit,2,4,,0.0,Others,
2026-06-07,blinkit,10.8,23,,0.0,Others,
2026-06-07,blinkit,7.7,16,,0.0,Others,
2026-06-07,blinkit,46.5,100,,0.0,stee,
2026-06-07,blinkit,91,196,,0.0,steel,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,3.9,8,,0.0,Others,
2026-06-07,blinkit,7,14,,0.0,Others,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,11.3,24,,0.0,Others,
2026-06-07,blinkit,1.5,3,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,2,4,,0.0,Others,
2026-06-07,blinkit,1,2,,0.0,Others,
2026-06-07,blinkit,1.8,4,,0.0,Others,
2026-06-07,blinkit,15.9,53,,0.0,plastic plate,
2026-06-07,blinkit,0.9,3,,0.0,plastic lan,
2026-06-07,blinkit,2.1,7,,0.0,plastic pl,
2026-06-07,blinkit,1.5,5,,0.0,plastic pla,
2026-06-07,blinkit,3.6,12,,0.0,plastic plates,
2026-06-07,blinkit,0.6,2,,0.0,plate i,
2026-06-07,blinkit,42.8,107,,0.0,plastic bowl,
2026-06-07,blinkit,3.2,8,,0.0,Others,
2026-06-07,blinkit,3.6,9,,0.0,Others,
2026-06-07,blinkit,100.4,251,,0.0,bowl,
2026-06-07,blinkit,0.4,1,,0.0,Others,
2026-06-07,blinkit,0.4,1,,0.0,Others,
2026-06-07,blinkit,0.4,1,,0.0,Others,
2026-06-07,blinkit,0.4,1,,0.0,Others,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,2.8,7,,0.0,Others,
2026-06-07,blinkit,5.6,14,,0.0,Others,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,12,30,,0.0,plastic,
2026-06-07,blinkit,4,10,,0.0,Others,
2026-06-07,blinkit,15.2,38,,0.0,plastic bo,
2026-06-07,blinkit,2,5,,0.0,Others,
2026-06-07,blinkit,1.6,4,,0.0,Others,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,1.6,4,,0.0,Others,
2026-06-07,blinkit,4.4,11,,0.0,Others,
2026-06-07,blinkit,0.8,2,,0.0,Others,
2026-06-07,blinkit,1.2,3,,0.0,Others,
2026-06-07,blinkit,4,10,,0.0,Others,
2026-06-07,blinkit,1.2,3,,0.0,Others,
2026-06-07,blinkit,438.3,1230,,406.0,disposable spoon,
2026-06-07,blinkit,368.1,1035,,873.0,disposable cup,
2026-06-07,blinkit,234.8,654,,0.0,food container,
2026-06-08,blinkit,285.5,571,,1737.0,disposable bowl,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,1,2,,0.0,Others,
2026-06-08,blinkit,56.5,113,,0.0,Others,
2026-06-08,blinkit,177.5,355,,0.0,bow,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,4.5,9,,0.0,Others,
2026-06-08,blinkit,370,740,,169.0,bowl,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,1,2,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,4,8,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,1.5,3,,0.0,Others,
2026-06-08,blinkit,2.5,5,,0.0,Others,
2026-06-08,blinkit,1.5,3,,0.0,Others,
2026-06-08,blinkit,15,30,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,2,4,,0.0,Others,
2026-06-08,blinkit,1,2,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,16.5,33,,0.0,Others,
2026-06-08,blinkit,22,44,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,3.5,7,,0.0,Others,
2026-06-08,blinkit,1,2,,0.0,Others,
2026-06-08,blinkit,1,2,,0.0,Others,
2026-06-08,blinkit,6,12,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,2.5,5,,0.0,Others,
2026-06-08,blinkit,9,18,,0.0,Others,
2026-06-08,blinkit,1.5,3,,0.0,Others,
2026-06-08,blinkit,1.5,3,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,2,4,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,42.5,85,,387.0,Others,
2026-06-08,blinkit,1,2,,0.0,Others,
2026-06-08,blinkit,3.5,7,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,3,6,,0.0,Others,
2026-06-08,blinkit,1,2,,0.0,Others,
2026-06-08,blinkit,172.5,345,,69.0,disp,
2026-06-08,blinkit,2.5,5,,0.0,Others,
2026-06-08,blinkit,3,6,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,785.5,1571,,337.0,dispo,
2026-06-08,blinkit,67.5,135,,0.0,Others,
2026-06-08,blinkit,186.5,373,,536.0,disposa,
2026-06-08,blinkit,15.5,31,,0.0,Others,
2026-06-08,blinkit,19,38,,0.0,Others,
2026-06-08,blinkit,521.5,1043,,2817.0,disposable,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,23,46,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,8.5,17,,0.0,Others,
2026-06-08,blinkit,26.5,53,,0.0,Others,
2026-06-08,blinkit,9.5,19,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,2.5,5,,0.0,Others,
2026-06-08,blinkit,15.5,31,,189.0,Others,
2026-06-08,blinkit,2,4,,0.0,Others,
2026-06-08,blinkit,18,36,,69.0,Others,
2026-06-08,blinkit,16.5,33,,189.0,Others,
2026-06-08,blinkit,1.5,3,,0.0,Others,
2026-06-08,blinkit,5.5,11,,0.0,Others,
2026-06-08,blinkit,2,4,,0.0,Others,
2026-06-08,blinkit,4,8,,0.0,Others,
2026-06-08,blinkit,1,2,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,2.5,5,,0.0,Others,
2026-06-08,blinkit,1,2,,0.0,Others,
2026-06-08,blinkit,3.5,7,,0.0,Others,
2026-06-08,blinkit,8.5,17,,0.0,Others,
2026-06-08,blinkit,1.5,3,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,1,2,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,2,4,,0.0,Others,
2026-06-08,blinkit,81.5,163,,99.0,disposal,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,1,2,,0.0,Others,
2026-06-08,blinkit,2,4,,0.0,Others,
2026-06-08,blinkit,3.5,7,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,1.5,3,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,2,4,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,1,2,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,6,12,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,41.5,83,,666.0,Others,
2026-06-08,blinkit,4,8,,0.0,Others,
2026-06-08,blinkit,0.5,1,,0.0,Others,
2026-06-08,blinkit,1.5,3,,0.0,Others,
2026-06-08,blinkit,5,10,,99.0,disposable bowl,
2026-06-08,blinkit,427.3,892,,713.0,paper plates,
2026-06-08,blinkit,442.3,918,,2282.0,disposable plates,
2026-06-08,blinkit,428.8,897,,2511.0,use and throw plate,
2026-06-08,blinkit,126.9,346,,594.0,dona,
2026-06-08,blinkit,212,589,,605.0,pattal,
2026-06-08,blinkit,9.9,28,,0.0,parwal,
2026-06-08,blinkit,91.6,258,,0.0,patal,
2026-06-08,blinkit,7.9,22,,0.0,Others,
2026-06-08,blinkit,8.6,24,,0.0,Others,
2026-06-08,blinkit,0.8,2,,0.0,Others,
2026-06-08,blinkit,2.4,6,,0.0,Others,
2026-06-08,blinkit,0.8,2,,0.0,Others,
2026-06-08,blinkit,55.6,154,,0.0,patravali,
2026-06-08,blinkit,30.9,83,,0.0,patr,
2026-06-08,blinkit,40.8,112,,0.0,patra,
2026-06-08,blinkit,1.1,3,,0.0,Others,
2026-06-08,blinkit,0.8,2,,0.0,Others,
2026-06-08,blinkit,3.6,9,,0.0,Others,
2026-06-08,blinkit,8.1,23,,69.0,compostable plates,
2026-06-08,blinkit,8.7,29,,1352.0,sugarcane plates,
2026-06-08,blinkit,10.2,34,,0.0,areca plate,
2026-06-08,blinkit,1.8,6,,0.0,Others,
2026-06-08,blinkit,0.6,2,,0.0,Others,
2026-06-08,blinkit,0.6,2,,0.0,Others,
2026-06-08,blinkit,165.9,553,,0.0,are,
2026-06-08,blinkit,2.7,9,,0.0,Others,
2026-06-08,blinkit,39.9,133,,0.0,areca,
2026-06-08,blinkit,4.8,16,,0.0,Others,
2026-06-08,blinkit,1.8,6,,0.0,Others,
2026-06-08,blinkit,4.8,16,,0.0,Others,
2026-06-08,blinkit,4.2,14,,0.0,Others,
2026-06-08,blinkit,14.7,49,,0.0,Others,
2026-06-08,blinkit,0.9,3,,0.0,Others,
2026-06-08,blinkit,0.6,2,,0.0,Others,
2026-06-08,blinkit,8.6,24,,0.0,bamboo plate,
2026-06-08,blinkit,33.9,91,,0.0,banana leaf plate,
2026-06-08,blinkit,0.8,2,,0.0,Others,
2026-06-08,blinkit,19.3,55,,0.0,bana,
2026-06-08,blinkit,0.4,1,,0.0,Others,
2026-06-08,blinkit,1.2,3,,0.0,Others,
2026-06-08,blinkit,39.6,108,,0.0,banana le,
2026-06-08,blinkit,74.5,205,,0.0,banana lea,
2026-06-08,blinkit,1.2,3,,0.0,Others,
2026-06-08,blinkit,149.1,417,,0.0,banana leaf,
2026-06-08,blinkit,1.6,4,,0.0,Others,
2026-06-08,blinkit,0.8,2,,0.0,Others,
2026-06-08,blinkit,0.8,2,,0.0,Others,
2026-06-08,blinkit,2,5,,0.0,Others,
2026-06-08,blinkit,0.8,2,,0.0,Others,
2026-06-08,blinkit,3.2,9,,0.0,Others,
2026-06-08,blinkit,2.7,7,,0.0,Others,
2026-06-08,blinkit,0.8,2,,0.0,Others,
2026-06-08,blinkit,2.7,7,,0.0,Others,
2026-06-08,blinkit,4.3,11,,0.0,Others,
2026-06-08,blinkit,0.8,2,,0.0,Others,
2026-06-08,blinkit,4.1,11,,0.0,Others,
2026-06-08,blinkit,0.8,2,,0.0,Others,
2026-06-08,blinkit,1.9,5,,0.0,Others,
2026-06-08,blinkit,7.5,20,,0.0,Others,
2026-06-08,blinkit,5.1,13,,0.0,Others,
2026-06-08,blinkit,1.6,4,,0.0,Others,
2026-06-08,blinkit,8.1,22,,0.0,Others,
2026-06-08,blinkit,1.8,6,,0.0,bagasse plates,
2026-06-08,blinkit,165.3,551,,436.0,disposa,
2026-06-08,blinkit,132.3,441,,357.0,dispos,
2026-06-08,blinkit,582,1940,,2541.0,dispo,
2026-06-08,blinkit,366.3,1221,,1724.0,disposal,
2026-06-09,blinkit,742.1,1483,,7434.0,disposable bowl,
2026-06-09,blinkit,802.7,1678,,2558.0,paper plates,
2026-06-09,blinkit,785,1637,,2795.0,disposable plates,
2026-06-09,blinkit,481,1005,,2548.0,use and throw plate,
2026-06-09,blinkit,227.7,759,,427.0,disposa,
2026-06-09,blinkit,125.4,418,,914.0,dispos,
2026-06-09,blinkit,720.9,2403,,1318.0,dispo,
2026-06-09,blinkit,315,1050,,714.0,disposal,
2026-06-07,blinkit,0.5,1,,0.0,Others,
2026-06-10,blinkit,347.6,695,,3004.0,disposable bowl,
2026-06-10,blinkit,431.3,902,,1449.0,paper plates,
2026-06-10,blinkit,414.7,863,,2628.0,disposable plates,
2026-06-10,blinkit,283.3,591,,1527.0,use and throw plate,
2026-06-10,blinkit,221.7,739,,1062.0,disposa,
2026-06-10,blinkit,134.7,449,,119.0,dispos,
2026-06-10,blinkit,766.5,2555,,2529.0,dispo,
2026-06-10,blinkit,312.9,1043,,854.0,disposal,
