date,platform,internal_sku,city,units,revenue
2026-07-25,blinkit,68254,chennai,1,149
2026-07-25,blinkit,18503,udaipur,1,99
2026-07-26,blinkit,68254,bangalore,1,149
2026-07-25,blinkit,18503,bangalore,1,99
2026-07-26,blinkit,68254,pune,1,149
2026-07-24,blinkit,63565,hyderabad,1,189
2026-07-24,blinkit,18503,noida,1,99
2026-07-25,blinkit,792937,pune,2,190
2026-07-25,blinkit,792937,pune,1,95
2026-07-26,blinkit,63565,gurgaon,1,189
2026-07-24,blinkit,18504,chennai,2,638
2026-07-26,blinkit,78553,bangalore,1,99
2026-07-24,blinkit,78553,vizag,1,99
2026-07-26,blinkit,18503,anantapur,1,99
2026-07-25,blinkit,18503,mumbai,1,99
2026-07-26,blinkit,792937,pune,2,190
2026-07-25,blinkit,78553,bangalore,1,99
2026-07-26,blinkit,792937,mumbai,1,95
2026-07-24,blinkit,792937,bangalore,1,95
2026-07-26,blinkit,18504,thrissur,1,319
2026-07-25,blinkit,68254,hyderabad,1,149
2026-07-25,blinkit,792937,delhi,1,95
2026-07-26,blinkit,57850,ranchi,1,109
2026-07-24,blinkit,18506,delhi,1,499
2026-07-25,blinkit,18506,pune,1,499
2026-07-25,blinkit,792937,bangalore,2,190
2026-07-26,blinkit,63565,pune,2,378
2026-07-24,blinkit,18503,mumbai,2,198
2026-07-25,blinkit,78553,hyderabad,2,198
2026-07-22,blinkit,68254,hyderabad,2,298
2026-07-22,blinkit,792937,gurgaon,1,95
2026-07-22,blinkit,78553,chennai,1,99
2026-07-22,blinkit,68254,hyderabad,1,149
2026-07-22,blinkit,78553,mumbai,1,99
2026-07-22,blinkit,792937,chennai,2,190
2026-07-22,blinkit,18503,hyderabad,1,99
2026-07-22,blinkit,78553,hyderabad,1,99
2026-07-22,blinkit,18503,hyderabad,1,99
2026-07-22,blinkit,78553,chennai,1,99
2026-07-22,blinkit,68254,mumbai,1,149
2026-07-22,blinkit,78553,jaipur,1,99
2026-07-22,blinkit,78553,pune,1,99
2026-07-22,blinkit,68254,bangalore,3,447
2026-07-22,blinkit,197453,bhimavaram,1,169
2026-07-22,blinkit,18506,ahmedabad,1,499
2026-07-05,blinkit,18504,mumbai,1,319
2026-07-05,blinkit,68254,bangalore,3,447
2026-07-04,blinkit,78553,bangalore,1,99
2026-07-04,blinkit,78553,jamshedpur,1,99
2026-07-05,blinkit,78553,bangalore,1,99
2026-07-05,blinkit,18503,bangalore,1,99
2026-07-04,blinkit,78553,ahmedabad,1,99
2026-07-04,blinkit,63565,pune,1,189
2026-07-05,blinkit,78553,mumbai,2,198
2026-07-04,blinkit,18504,bangalore,2,638
2026-07-05,blinkit,78553,pune,1,99
2026-07-05,blinkit,18506,delhi,1,499
2026-07-04,blinkit,18503,chennai,1,99
2026-07-04,blinkit,18506,bangalore,1,499
2026-07-04,blinkit,18504,bangalore,2,638
2026-07-04,blinkit,792937,hyderabad,1,95
2026-07-04,blinkit,18503,mumbai,1,99
2026-07-04,blinkit,18504,vizag,1,319
2026-07-04,blinkit,18503,mumbai,1,99
2026-07-04,blinkit,18503,bangalore,1,99
2026-07-05,blinkit,18506,bangalore,1,499
2026-07-04,blinkit,68254,mumbai,1,149
2026-07-04,blinkit,18504,chennai,1,319
2026-07-05,blinkit,18504,bangalore,1,319
2026-07-04,blinkit,18504,chennai,1,319
2026-07-05,blinkit,68254,bangalore,1,149
2026-07-04,blinkit,18504,vijayawada,1,319
2026-07-05,blinkit,18503,chennai,1,99
2026-07-04,blinkit,18503,bangalore,2,198
2026-07-04,blinkit,792937,chennai,2,190
2026-07-05,blinkit,63565,bangalore,2,378
2026-07-04,blinkit,18503,bangalore,3,297
2026-07-04,blinkit,63565,chennai,1,189
2026-07-05,blinkit,18504,kolkata,1,319
2026-07-05,blinkit,68254,thiruvalla,1,149
2026-07-04,blinkit,792937,bangalore,1,95
2026-07-05,blinkit,18503,chennai,1,99
2026-07-05,blinkit,18506,bangalore,1,499
2026-07-04,blinkit,18503,bangalore,1,99
2026-07-04,blinkit,18503,mumbai,1,99
2026-07-04,blinkit,18506,mumbai,1,499
2026-07-04,blinkit,78553,chennai,1,99
2026-07-04,blinkit,18503,mangaluru,1,99
2026-07-04,blinkit,63565,kolkata,1,189
2026-07-05,blinkit,78553,surat,1,99
2026-07-05,blinkit,18504,belgaum,1,319
2026-07-05,blinkit,18503,pune,1,99
2026-07-04,blinkit,68254,chennai,1,149
2026-07-05,blinkit,792937,gurgaon,1,95
2026-07-04,blinkit,63565,bangalore,2,378
2026-07-04,blinkit,63565,mumbai,2,378
2026-07-04,blinkit,78553,mumbai,3,297
2026-07-04,blinkit,18504,vizag,2,638
2026-07-05,blinkit,18506,mumbai,1,499
2026-07-05,blinkit,78553,hyderabad,1,99
2026-07-05,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,18504,chennai,1,319
2026-07-05,blinkit,63565,pune,1,189
2026-07-05,blinkit,18503,kochi,1,99
2026-07-04,blinkit,78553,hyderabad,1,99
2026-07-04,blinkit,792937,gurgaon,1,95
2026-07-05,blinkit,197453,bangalore,1,169
2026-07-04,blinkit,63565,chennai,1,189
2026-07-04,blinkit,63565,mumbai,3,567
2026-07-04,blinkit,63565,bangalore,1,189
2026-07-04,blinkit,78553,pune,1,99
2026-07-05,blinkit,792937,chennai,1,95
2026-07-05,blinkit,18503,aurangabad,1,99
2026-07-05,blinkit,792937,mumbai,1,95
2026-07-05,blinkit,792937,bangalore,1,95
2026-07-05,blinkit,18506,delhi,2,998
2026-07-04,blinkit,18503,nellore,1,99
2026-07-05,blinkit,57850,guwahati,1,109
2026-07-04,blinkit,18503,hubli,1,99
2026-07-04,blinkit,18506,gurgaon,2,998
2026-07-05,blinkit,78553,mumbai,1,99
2026-07-05,blinkit,18506,bangalore,1,499
2026-07-05,blinkit,792937,delhi,1,95
2026-07-05,blinkit,792937,vellore,1,95
2026-07-04,blinkit,63565,mumbai,2,378
2026-07-05,blinkit,18504,mumbai,2,638
2026-07-04,blinkit,78553,bangalore,1,99
2026-07-05,blinkit,18506,hyderabad,1,499
2026-07-04,blinkit,78553,chennai,1,99
2026-07-05,blinkit,792937,mumbai,2,190
2026-07-04,blinkit,18504,mysore,1,319
2026-07-05,blinkit,197453,bangalore,2,338
2026-07-04,blinkit,63565,bangalore,1,189
2026-07-05,blinkit,18503,kochi,1,99
2026-07-05,blinkit,68254,delhi,1,149
2026-07-04,blinkit,18503,surat,1,99
2026-07-05,blinkit,63565,delhi,2,378
2026-07-04,blinkit,63565,mumbai,2,378
2026-07-05,blinkit,78553,chennai,2,198
2026-07-04,blinkit,78553,mumbai,1,99
2026-07-04,blinkit,63565,mumbai,2,378
2026-07-04,blinkit,18506,bangalore,2,998
2026-07-05,blinkit,68254,hyderabad,1,149
2026-07-04,blinkit,792937,hyderabad,1,95
2026-07-04,blinkit,792937,delhi,1,99
2026-07-04,blinkit,18504,madurai,1,319
2026-07-04,blinkit,18503,noida,1,99
2026-07-04,blinkit,63565,chennai,1,189
2026-07-04,blinkit,63565,bangalore,1,189
2026-07-05,blinkit,18506,mumbai,1,499
2026-07-05,blinkit,792937,noida 1,1,95
2026-07-05,blinkit,792937,central goa,1,95
2026-07-04,blinkit,792937,hyderabad,1,95
2026-07-05,blinkit,78553,patiala,1,99
2026-07-05,blinkit,18503,kochi,1,99
2026-07-05,blinkit,78553,central goa,1,99
2026-07-04,blinkit,18506,mumbai,1,499
2026-07-04,blinkit,63565,mumbai,2,378
2026-07-05,blinkit,18503,delhi,3,297
2026-07-05,blinkit,18504,bangalore,1,319
2026-07-04,blinkit,78553,tirupati,1,99
2026-07-04,blinkit,63565,hyderabad,1,189
2026-07-04,blinkit,18506,bangalore,2,998
2026-07-04,blinkit,18503,warangal,1,99
2026-07-04,blinkit,18503,bangalore,1,99
2026-07-05,blinkit,18504,bangalore,2,638
2026-07-04,blinkit,18503,jaipur,1,99
2026-07-05,blinkit,78553,pune,1,99
2026-07-05,blinkit,18503,mumbai,1,99
2026-07-05,blinkit,63565,bangalore,1,189
2026-07-05,blinkit,292876,hyderabad,1,125
2026-07-04,blinkit,78553,bangalore,1,99
2026-07-04,blinkit,792937,hyderabad,1,95
2026-07-04,blinkit,18506,delhi,1,499
2026-07-04,blinkit,792937,delhi,1,95
2026-07-04,blinkit,18504,cuttack,1,319
2026-07-04,blinkit,18503,bangalore,1,99
2026-07-05,blinkit,197453,hyderabad,4,676
2026-07-04,blinkit,63565,mumbai,3,567
2026-07-04,blinkit,18504,bangalore,2,638
2026-07-05,blinkit,18503,mumbai,1,99
2026-07-04,blinkit,197453,hyderabad,1,169
2026-07-04,blinkit,68254,mumbai,1,149
2026-07-05,blinkit,18504,vizag,2,638
2026-07-04,blinkit,792937,central goa,1,95
2026-07-05,blinkit,78553,pune,1,99
2026-07-04,blinkit,78553,chennai,1,99
2026-07-04,blinkit,78553,karimnagar,1,99
2026-07-05,blinkit,792937,hyderabad,1,95
2026-07-04,blinkit,18506,bangalore,1,499
2026-07-04,blinkit,63565,pune,2,378
2026-07-05,blinkit,792937,mumbai,1,95
2026-07-05,blinkit,68254,bangalore,1,149
2026-07-04,blinkit,18504,guntur,2,638
2026-07-05,blinkit,68254,chennai,1,149
2026-07-05,blinkit,78553,bangalore,1,99
2026-07-04,blinkit,68254,chennai,2,298
2026-07-04,blinkit,18503,delhi,1,99
2026-07-04,blinkit,792937,hyderabad,2,190
2026-07-04,blinkit,18503,pune,1,99
2026-07-04,blinkit,63565,mumbai,1,189
2026-07-05,blinkit,63565,gurgaon,1,189
2026-07-04,blinkit,78553,bangalore,1,99
2026-07-05,blinkit,18503,delhi,1,99
2026-07-04,blinkit,197453,noida,1,169
2026-07-04,blinkit,18503,mumbai,1,99
2026-07-05,blinkit,18503,mysore,1,99
2026-07-05,blinkit,78553,mumbai,1,99
2026-07-05,blinkit,68254,hyderabad,1,149
2026-07-04,blinkit,18503,nashik,1,99
2026-07-05,blinkit,792937,gurgaon,1,95
2026-07-05,blinkit,63565,mumbai,2,378
2026-07-04,blinkit,78553,chennai,1,99
2026-07-05,blinkit,18504,vijayawada,1,319
2026-07-05,blinkit,63565,chennai,1,189
2026-07-04,blinkit,18504,mumbai,1,319
2026-07-04,blinkit,78553,central goa,1,99
2026-07-04,blinkit,18503,bangalore,2,198
2026-07-04,blinkit,18503,hyderabad,1,99
2026-07-04,blinkit,78553,rohtak,1,99
2026-07-05,blinkit,78553,bangalore,2,198
2026-07-04,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,792937,bhubaneswar,1,95
2026-07-04,blinkit,68254,lonavla,1,149
2026-07-04,blinkit,792937,bangalore,1,95
2026-07-05,blinkit,63565,bangalore,1,189
2026-07-04,blinkit,18503,hyderabad,1,99
2026-07-05,blinkit,18506,hyderabad,1,499
2026-07-05,blinkit,78553,chennai,1,99
2026-07-05,blinkit,78553,bangalore,1,99
2026-07-05,blinkit,18506,bangalore,1,499
2026-07-04,blinkit,18504,vijayawada,1,319
2026-07-05,blinkit,792937,mumbai,1,95
2026-07-05,blinkit,68254,hyderabad,1,149
2026-07-04,blinkit,18504,bangalore,1,319
2026-07-04,blinkit,68254,delhi,2,298
2026-07-04,blinkit,792937,delhi,1,95
2026-07-04,blinkit,78553,chennai,1,99
2026-07-04,blinkit,18503,bangalore,2,198
2026-07-04,blinkit,18504,bangalore,1,319
2026-07-04,blinkit,792937,bhubaneswar,3,285
2026-07-05,blinkit,792937,bangalore,3,285
2026-07-04,blinkit,68254,central goa,2,298
2026-07-04,blinkit,18503,bangalore,3,297
2026-07-04,blinkit,792937,bangalore,3,285
2026-07-04,blinkit,63565,delhi,1,189
2026-07-05,blinkit,78553,ujjain,1,99
2026-07-05,blinkit,63565,hyderabad,1,189
2026-07-05,blinkit,68254,bangalore,1,149
2026-07-05,blinkit,18506,hyderabad,1,499
2026-07-04,blinkit,792937,mumbai,1,95
2026-07-04,blinkit,68254,mumbai,1,149
2026-07-04,blinkit,18503,thiruvalla,2,198
2026-07-05,blinkit,792937,hyderabad,1,95
2026-07-04,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,18506,bangalore,1,499
2026-07-05,blinkit,63565,mumbai,1,189
2026-07-04,blinkit,18503,pune,1,99
2026-07-04,blinkit,78553,chennai,1,99
2026-07-04,blinkit,792937,gurgaon,1,95
2026-07-05,blinkit,792937,bangalore,1,95
2026-07-05,blinkit,18503,bhubaneswar,1,99
2026-07-05,blinkit,792937,chennai,1,95
2026-07-05,blinkit,18503,noida 1,1,99
2026-07-04,blinkit,18506,bangalore,1,499
2026-07-05,blinkit,78553,indore,1,99
2026-07-05,blinkit,63565,bangalore,1,189
2026-07-04,blinkit,63565,bangalore,3,567
2026-07-04,blinkit,68254,hyderabad,1,149
2026-07-05,blinkit,18504,hyderabad,1,319
2026-07-05,blinkit,18503,hyderabad,1,99
2026-07-04,blinkit,18504,mumbai,1,319
2026-07-04,blinkit,18503,pune,1,99
2026-07-04,blinkit,792937,mumbai,1,95
2026-07-04,blinkit,68254,mumbai,2,298
2026-07-04,blinkit,78553,mumbai,1,99
2026-07-04,blinkit,68254,kochi,1,149
2026-07-05,blinkit,792937,bhubaneswar,1,95
2026-07-04,blinkit,792937,chennai,1,95
2026-07-04,blinkit,78553,patna,1,99
2026-07-05,blinkit,792937,delhi,2,190
2026-07-04,blinkit,792937,mumbai,1,95
2026-07-04,blinkit,63565,delhi,2,378
2026-07-04,blinkit,18503,bangalore,1,99
2026-07-04,blinkit,792937,chennai,1,95
2026-07-04,blinkit,792937,hyderabad,1,95
2026-07-04,blinkit,68254,hyderabad,1,149
2026-07-04,blinkit,18504,kolkata,1,319
2026-07-05,blinkit,18504,kozhikode,1,319
2026-07-05,blinkit,792937,delhi,1,95
2026-07-04,blinkit,18506,delhi,1,499
2026-07-05,blinkit,18504,bangalore,1,319
2026-07-04,blinkit,63565,chennai,1,189
2026-07-04,blinkit,63565,mumbai,2,378
2026-07-04,blinkit,792937,chennai,2,190
2026-07-05,blinkit,792937,hyderabad,3,285
2026-07-04,blinkit,792937,chennai,1,95
2026-07-04,blinkit,18503,bangalore,1,99
2026-07-04,blinkit,18503,chennai,1,99
2026-07-05,blinkit,18503,warangal,1,99
2026-07-04,blinkit,18506,vizag,1,499
2026-07-05,blinkit,63565,bangalore,1,189
2026-07-05,blinkit,18503,pune,1,99
2026-07-05,blinkit,57850,kollam,1,109
2026-07-04,blinkit,63565,chennai,1,189
2026-07-04,blinkit,18506,mumbai,1,499
2026-07-04,blinkit,18506,mumbai,1,499
2026-07-05,blinkit,68254,mumbai,1,149
2026-07-05,blinkit,78553,lonavla,1,99
2026-07-04,blinkit,18503,delhi,1,99
2026-07-05,blinkit,68254,hyderabad,1,149
2026-07-04,blinkit,78553,belgaum,1,99
2026-07-04,blinkit,63565,mumbai,1,189
2026-07-04,blinkit,63565,chennai,3,567
2026-07-05,blinkit,68254,hyderabad,2,298
2026-07-05,blinkit,18503,hyderabad,3,297
2026-07-04,blinkit,792937,hyderabad,3,285
2026-07-05,blinkit,792937,central goa,3,285
2026-07-04,blinkit,68254,bangalore,1,149
2026-07-05,blinkit,63565,pune,1,189
2026-07-05,blinkit,18503,bangalore,1,99
2026-07-05,blinkit,78553,bangalore,1,99
2026-07-05,blinkit,78553,chennai,1,99
2026-07-04,blinkit,18504,noida 1,1,319
2026-07-04,blinkit,63565,agra,2,378
2026-07-04,blinkit,63565,mumbai,2,378
2026-07-04,blinkit,18506,mumbai,1,499
2026-07-04,blinkit,63565,delhi,1,189
2026-07-04,blinkit,18503,bhubaneswar,2,198
2026-07-04,blinkit,18503,mumbai,1,99
2026-07-04,blinkit,78553,vizag,1,99
2026-07-05,blinkit,78553,tirupati,1,99
2026-07-04,blinkit,78553,guwahati,1,99
2026-07-05,blinkit,792937,mumbai,1,95
2026-07-05,blinkit,18503,mumbai,1,99
2026-07-04,blinkit,18506,hyderabad,1,499
2026-07-05,blinkit,792937,bangalore,3,285
2026-07-04,blinkit,18504,mumbai,1,319
2026-07-05,blinkit,68254,chennai,1,149
2026-07-05,blinkit,63565,hyderabad,1,189
2026-07-04,blinkit,18503,delhi,2,198
2026-07-05,blinkit,18503,mumbai,1,99
2026-07-05,blinkit,63565,delhi,1,189
2026-07-04,blinkit,18504,bangalore,1,319
2026-07-04,blinkit,792937,chennai,2,190
2026-07-05,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,63565,gurgaon,2,378
2026-07-05,blinkit,78553,mumbai,1,99
2026-07-05,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,68254,mumbai,1,149
2026-07-05,blinkit,68254,coimbatore,2,298
2026-07-05,blinkit,18503,pune,3,297
2026-07-04,blinkit,78553,ahmedabad,1,99
2026-07-04,blinkit,63565,belgaum,1,189
2026-07-05,blinkit,18503,delhi,1,99
2026-07-04,blinkit,18503,siliguri,1,99
2026-07-04,blinkit,18503,bangalore,2,198
2026-07-04,blinkit,792937,bangalore,2,190
2026-07-04,blinkit,792937,chennai,1,95
2026-07-05,blinkit,78553,bangalore,1,99
2026-07-05,blinkit,63565,mumbai,1,189
2026-07-04,blinkit,78553,chennai,2,198
2026-07-05,blinkit,18503,pune,1,99
2026-07-05,blinkit,68254,ajmer,1,149
2026-07-05,blinkit,68254,bangalore,1,149
2026-07-05,blinkit,78553,bangalore,1,99
2026-07-04,blinkit,18503,delhi,1,99
2026-07-05,blinkit,78553,kochi,1,99
2026-07-04,blinkit,57850,bangalore,1,109
2026-07-04,blinkit,18506,delhi,1,499
2026-07-04,blinkit,18506,bangalore,1,499
2026-07-05,blinkit,18503,pondicherry,1,99
2026-07-05,blinkit,18503,hyderabad,3,297
2026-07-04,blinkit,63565,mumbai,3,567
2026-07-04,blinkit,792937,bangalore,2,190
2026-07-04,blinkit,18506,mumbai,1,499
2026-07-04,blinkit,197453,kolkata,1,169
2026-07-05,blinkit,18503,noida,1,99
2026-07-04,blinkit,792937,chennai,2,190
2026-07-05,blinkit,18503,patna,1,99
2026-07-04,blinkit,18503,bangalore,2,198
2026-07-05,blinkit,18504,hyderabad,1,319
2026-07-04,blinkit,63565,mumbai,2,378
2026-07-05,blinkit,78553,anantapur,1,99
2026-07-04,blinkit,68254,mumbai,1,149
2026-07-04,blinkit,68254,bangalore,1,149
2026-07-04,blinkit,18506,pune,1,499
2026-07-04,blinkit,18504,chennai,1,319
2026-07-05,blinkit,78553,ahmedabad,1,99
2026-07-05,blinkit,78553,bangalore,1,99
2026-07-04,blinkit,18504,thiruvananthapuram,1,319
2026-07-04,blinkit,792937,bhubaneswar,1,95
2026-07-04,blinkit,18503,gurgaon,3,297
2026-07-05,blinkit,63565,surat,2,378
2026-07-05,blinkit,18503,mangaluru,3,297
2026-07-05,blinkit,792937,bangalore,2,190
2026-07-04,blinkit,68254,gurgaon,1,149
2026-07-04,blinkit,18506,bangalore,1,499
2026-07-04,blinkit,63565,agra,1,189
2026-07-05,blinkit,792937,delhi,2,190
2026-07-04,blinkit,78553,vadodara,1,99
2026-07-04,blinkit,792937,gurgaon,2,190
2026-07-05,blinkit,792937,noida,1,95
2026-07-04,blinkit,18504,chennai,1,319
2026-07-04,blinkit,78553,noida 1,1,99
2026-07-04,blinkit,63565,delhi,1,189
2026-07-04,blinkit,18506,delhi,2,998
2026-07-05,blinkit,18503,bangalore,2,198
2026-07-04,blinkit,792937,hyderabad,3,285
2026-07-04,blinkit,63565,gurgaon,1,189
2026-07-04,blinkit,78553,bangalore,1,99
2026-07-04,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,68254,kollam,1,149
2026-07-04,blinkit,18503,bangalore,1,99
2026-07-04,blinkit,78553,bangalore,1,99
2026-07-04,blinkit,18504,kolkata,1,319
2026-07-04,blinkit,18503,pune,2,198
2026-07-04,blinkit,68254,bangalore,1,149
2026-07-04,blinkit,197453,pune,1,169
2026-07-05,blinkit,18503,mumbai,1,99
2026-07-04,blinkit,792937,gurgaon,1,95
2026-07-04,blinkit,78553,hyderabad,6,594
2026-07-05,blinkit,18503,bangalore,5,495
2026-07-04,blinkit,63565,mumbai,2,378
2026-07-04,blinkit,792937,chennai,3,285
2026-07-04,blinkit,68254,bangalore,2,298
2026-07-04,blinkit,78553,pune,1,99
2026-07-05,blinkit,792937,hyderabad,1,95
2026-07-04,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,63565,bangalore,2,378
2026-07-04,blinkit,18503,delhi,1,99
2026-07-05,blinkit,792937,chennai,1,95
2026-07-04,blinkit,63565,chennai,1,189
2026-07-05,blinkit,78553,kochi,1,99
2026-07-05,blinkit,68254,chennai,1,149
2026-07-05,blinkit,792937,delhi,1,95
2026-07-04,blinkit,68254,bangalore,2,298
2026-07-05,blinkit,792937,hyderabad,1,95
2026-07-05,blinkit,18503,surat,1,99
2026-07-04,blinkit,63565,gwalior,2,378
2026-07-04,blinkit,792937,chennai,3,285
2026-07-04,blinkit,792937,bangalore,3,285
2026-07-05,blinkit,78553,chennai,1,99
2026-07-04,blinkit,78553,ahmedabad,1,99
2026-07-05,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,78553,bangalore,1,99
2026-07-05,blinkit,68254,mumbai,1,149
2026-07-05,blinkit,18504,noida 1,1,319
2026-07-04,blinkit,792937,chennai,1,95
2026-07-04,blinkit,78553,chennai,1,99
2026-07-04,blinkit,197453,bangalore,1,169
2026-07-05,blinkit,18503,bhubaneswar,1,99
2026-07-04,blinkit,63565,delhi,1,189
2026-07-04,blinkit,68254,delhi,1,149
2026-07-04,blinkit,18504,hyderabad,1,319
2026-07-04,blinkit,18504,bangalore,2,638
2026-07-05,blinkit,18503,bangalore,3,297
2026-07-04,blinkit,78553,central goa,1,99
2026-07-04,blinkit,792937,bangalore,2,190
2026-07-05,blinkit,78553,pune,1,99
2026-07-04,blinkit,63565,delhi,1,189
2026-07-04,blinkit,78553,bangalore,1,99
2026-07-04,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,18506,mumbai,2,998
2026-07-05,blinkit,792937,chennai,1,95
2026-07-04,blinkit,292876,pondicherry,1,125
2026-07-04,blinkit,78553,indore,1,99
2026-07-05,blinkit,68254,bangalore,1,149
2026-07-04,blinkit,63565,bangalore,1,189
2026-07-05,blinkit,68254,bangalore,3,447
2026-07-04,blinkit,18503,bangalore,1,99
2026-07-05,blinkit,18506,mumbai,1,499
2026-07-05,blinkit,197453,chennai,1,169
2026-07-05,blinkit,18504,hyderabad,1,319
2026-07-04,blinkit,18503,pune,1,99
2026-07-04,blinkit,197453,kolkata,1,169
2026-07-04,blinkit,792937,hyderabad,3,285
2026-07-05,blinkit,78553,guntur,1,99
2026-07-05,blinkit,792937,chennai,2,190
2026-07-04,blinkit,63565,hyderabad,2,378
2026-07-04,blinkit,792937,nagpur,2,190
2026-07-04,blinkit,63565,mumbai,6,1134
2026-07-04,blinkit,792937,bangalore,3,285
2026-07-05,blinkit,63565,hyderabad,1,189
2026-07-04,blinkit,18503,pune,1,99
2026-07-04,blinkit,78553,bangalore,1,99
2026-07-05,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,63565,bangalore,1,189
2026-07-04,blinkit,63565,mumbai,1,189
2026-07-04,blinkit,63565,bangalore,1,189
2026-07-04,blinkit,63565,bangalore,1,189
2026-07-04,blinkit,68254,kolkata,1,149
2026-07-05,blinkit,18503,rajkot,1,99
2026-07-04,blinkit,68254,bangalore,1,149
2026-07-05,blinkit,18503,noida 1,1,99
2026-07-05,blinkit,18503,bhubaneswar,1,99
2026-07-04,blinkit,18506,bangalore,1,499
2026-07-04,blinkit,792937,bangalore,1,95
2026-07-05,blinkit,292876,kolhapur,1,125
2026-07-04,blinkit,18503,chennai,1,99
2026-07-05,blinkit,63565,delhi,1,189
2026-07-04,blinkit,68254,mumbai,1,149
2026-07-04,blinkit,78553,bangalore,2,198
2026-07-04,blinkit,18503,hyderabad,2,198
2026-07-04,blinkit,68254,mumbai,2,298
2026-07-05,blinkit,792937,bangalore,6,570
2026-07-04,blinkit,78553,ahmedabad,1,99
2026-07-05,blinkit,63565,bangalore,1,189
2026-07-04,blinkit,63565,chennai,1,189
2026-07-04,blinkit,78553,bangalore,1,99
2026-07-04,blinkit,63565,bangalore,1,189
2026-07-04,blinkit,197453,bangalore,1,169
2026-07-04,blinkit,78553,kochi,1,99
2026-07-04,blinkit,63565,mumbai,1,189
2026-07-05,blinkit,63565,delhi,1,189
2026-07-04,blinkit,68254,bangalore,1,149
2026-07-04,blinkit,18506,mumbai,1,499
2026-07-05,blinkit,292876,ajmer,1,125
2026-07-05,blinkit,63565,noida 1,1,189
2026-07-05,blinkit,792937,mumbai,1,95
2026-07-05,blinkit,78553,bangalore,2,198
2026-07-04,blinkit,63565,mumbai,1,189
2026-07-04,blinkit,63565,mumbai,1,189
2026-07-05,blinkit,78553,hyderabad,1,99
2026-07-05,blinkit,63565,chennai,2,378
2026-07-05,blinkit,792937,hyderabad,2,190
2026-07-04,blinkit,68254,delhi,1,149
2026-07-05,blinkit,792937,bangalore,2,190
2026-07-05,blinkit,78553,chennai,3,297
2026-07-04,blinkit,792937,bangalore,2,190
2026-07-04,blinkit,63565,bangalore,1,189
2026-07-04,blinkit,63565,bangalore,1,189
2026-07-05,blinkit,18503,hyderabad,1,99
2026-07-04,blinkit,63565,mumbai,1,189
2026-07-05,blinkit,78553,bhilai,1,99
2026-07-04,blinkit,18503,hyderabad,1,99
2026-07-05,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,63565,delhi,1,189
2026-07-04,blinkit,18506,kottayam,1,499
2026-07-04,blinkit,78553,bhopal,1,99
2026-07-04,blinkit,78553,gwalior,1,99
2026-07-05,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,18506,indore,1,499
2026-07-04,blinkit,18504,chennai,1,319
2026-07-04,blinkit,63565,bangalore,2,378
2026-07-05,blinkit,792937,central goa,1,95
2026-07-05,blinkit,792937,bangalore,1,95
2026-07-05,blinkit,78553,bangalore,1,99
2026-07-04,blinkit,792937,delhi,2,190
2026-07-04,blinkit,792937,hyderabad,2,190
2026-07-04,blinkit,68254,chennai,2,298
2026-07-05,blinkit,792937,hyderabad,1,95
2026-07-04,blinkit,18504,bangalore,1,319
2026-07-04,blinkit,63565,chennai,1,189
2026-07-05,blinkit,792937,mumbai,1,95
2026-07-04,blinkit,792937,bangalore,1,95
2026-07-04,blinkit,18506,chennai,1,499
2026-07-04,blinkit,792937,bangalore,2,190
2026-07-04,blinkit,78553,mumbai,1,99
2026-07-04,blinkit,18504,bangalore,1,319
2026-07-05,blinkit,63565,bangalore,2,378
2026-07-05,blinkit,63565,bangalore,1,189
2026-07-05,blinkit,78553,udaipur,1,99
2026-07-04,blinkit,18506,mumbai,1,499
2026-07-05,blinkit,18503,hyderabad,1,99
2026-07-04,blinkit,792937,bangalore,2,190
2026-07-05,blinkit,18504,mumbai,2,638
2026-07-05,blinkit,792937,chennai,3,285
2026-07-04,blinkit,197453,bangalore,1,169
2026-07-04,blinkit,792937,bangalore,1,95
2026-07-05,blinkit,78553,bangalore,1,99
2026-07-04,blinkit,78553,bangalore,1,99
2026-07-04,blinkit,68254,amritsar,1,149
2026-07-05,blinkit,68254,bangalore,1,149
2026-07-05,blinkit,63565,mumbai,1,189
2026-07-04,blinkit,63565,bangalore,2,378
2026-07-04,blinkit,63565,hyderabad,2,378
2026-07-04,blinkit,63565,bangalore,1,189
2026-07-04,blinkit,18504,guntur,1,319
2026-07-04,blinkit,792937,hyderabad,2,190
2026-07-05,blinkit,63565,bangalore,1,189
2026-07-05,blinkit,18504,nashik,1,319
2026-07-05,blinkit,63565,bangalore,2,378
2026-07-05,blinkit,63565,vadodara,2,378
